layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
15,4,0.08168717006531855,-0.0006158523804818591,0.04574831093195826,0.0823030224458004,0.035938859133360285
33,20,0.06528698076338818,-0.016355040312434236,0.028426196814204257,0.08164202107582241,0.03686078394918392
18,4,-0.163637748050193,-0.08238554783165455,-0.1972335998589794,0.08125220021853843,0.03359585180878641
8,25,-0.03123841550356398,0.04988730217640599,-0.030212541452298562,0.08112571767996997,-0.0010258740512654185
7,3,0.06772061962013444,0.14880353212356567,0.06465661802018682,0.08108291250343123,0.003064001599947616
23,13,0.1758201556590696,0.09555120045940081,0.17135695929949482,0.0802689551996688,0.004463196359574789
26,0,0.3025159743304054,0.22226830273866655,0.3091331396562358,0.08024767159173885,-0.006617165325830399
34,31,0.011634762724861502,-0.06819544608394305,0.01051944053421418,0.07983020880880455,0.0011153221906473228
11,0,0.2539358948667844,0.17451036274433135,0.20315493078281482,0.07942553212245307,0.05078096408396959
19,30,0.038047087809536605,-0.04092528351272146,-0.0032683303036416572,0.07897237132225807,0.041315418113178265
33,17,-0.12297619970825811,-0.04419071227312088,-0.08293096439447253,0.07878548743513723,-0.04004523531378558
19,15,-0.15604101655383903,-0.07751064288119475,-0.09931544456630945,0.07853037367264429,-0.05672557198752959
16,3,0.13648819712301094,0.05796293222034971,0.13912019394338132,0.07852526490266123,-0.0026319968203703803
20,1,0.10443980438867584,0.026125646010041238,0.05317616451454039,0.0783141583786346,0.05126363987413545
29,4,-0.08240994036508104,-0.004461193302025397,-0.04429158632022639,0.07794874706305564,-0.03811835404485465
31,6,-0.00045292823342606424,-0.07811244307085871,-0.00882715376210399,0.07765951483743265,0.008374225528677925
23,31,-0.038051380597365396,-0.11548836187769969,-0.040963234620479246,0.0774369812803343,0.0029118540231138496
27,22,-0.012309055488246182,-0.0882214150391519,-0.023572996239333104,0.07591235955090572,0.011263940751086922
18,16,0.0015560224846315881,0.0769838249310851,-0.00916467373414586,0.07542780244645352,0.01072069621877745
26,27,0.04487999569779883,0.12008172602703174,0.007609727963184317,0.07520173032923291,0.03727026773461452
26,25,0.042817258299328385,-0.03212482533417642,0.019801477529108526,0.0749420836335048,0.02301578077021986
33,21,-0.16015750259781877,-0.08528619330997268,-0.08141607390716672,0.07487130928784609,-0.07874142869065205
34,21,0.5860229192922513,0.6606632103522618,0.6928093213587999,0.07464029106001058,-0.10678640206654866
18,7,0.14689963279912868,0.07291702510168155,0.1580361369997263,0.07398260769744713,-0.011136504200597613
10,21,-0.053322020817237595,0.02048936915040637,-0.02368190685713974,0.07381138996764397,-0.029640113960097855
